client_id,age,income_bracket,risk_tolerance,investment_experience,join_date,country,tenure_days,account_balance,last_updated,trade_count,total_trade_value,avg_trade_value,std_trade_value,total_quantity,avg_quantity,total_transaction_value,transaction_count,deposit_ratio,avg_daily_trades,value_per_trade
C10888,69,High,Low,Advanced,2020-06-15,Canada,1920,21044,2025-09-16 18:10:22.737246,93,1990702.22,21405.4,15513.69,9498,102.13,21504.0,2,0.5,0.0484375,21405.400215053764
C10889,28,High,High,Advanced,2024-10-11,Canada,341,22018,2025-09-16 18:10:22.738243,97,2449207.07,25249.56,16362.91,10628,109.57,31102.0,2,1.0,0.2844574780058651,25249.55742268041
C10890,18,High,Very High,Beginner,2022-06-15,Germany,1190,31312,2025-09-16 18:10:22.738243,110,2299190.22,20901.73,15001.71,11183,101.66,57094.0,9,0.56,0.09243697478991597,20901.729272727276
C10891,68,Medium,Low,Intermediate,2022-11-19,USA,1033,5109,2025-09-16 18:10:22.739240,104,2201855.44,21171.69,15020.81,10776,103.62,14163.0,2,1.0,0.10067763794772508,21171.686923076923
C10892,32,High,Low,Beginner,2022-06-30,UK,1175,49150,2025-09-16 18:10:22.739240,121,2695137.25,22273.86,15322.11,13087,108.16,49150.0,1,1.0,0.10297872340425532,22273.861570247933
C10893,26,High,Low,Intermediate,2025-01-27,USA,233,19407,2025-09-16 18:10:22.740238,99,2114231.57,21355.87,16558.62,10913,110.23,42410.0,4,0.75,0.4248927038626609,21355.874444444442
C10894,54,High,Low,Beginner,2023-09-30,Australia,718,12538,2025-09-16 18:10:22.740238,101,2111720.31,20908.12,15294.55,10174,100.73,15865.0,2,1.0,0.14066852367688024,20908.12188118812
C10895,34,High,High,Beginner,2020-06-25,Australia,1910,20008,2025-09-16 18:10:22.741236,102,2101740.93,20605.3,14801.06,10051,98.54,51013.0,10,0.3,0.05340314136125655,20605.30323529412
C10896,21,High,Low,Advanced,2024-09-30,USA,352,48121,2025-09-16 18:10:22.742232,112,2463197.79,21992.84,16845.54,11543,103.06,54489.0,2,1.0,0.3181818181818182,21992.837410714284
C10897,42,High,High,Advanced,2021-12-16,Canada,1371,36799,2025-09-16 18:10:22.742232,97,1971559.71,20325.36,15698.09,9228,95.13,36799.0,1,1.0,0.07075127644055434,20325.357835051545
C10898,51,Low,High,Beginner,2020-03-28,Japan,1999,36430,2025-09-16 18:10:22.742232,84,1866096.06,22215.43,18034.44,8135,96.85,36430.0,1,1.0,0.04202101050525263,22215.429285714286
C10899,36,Low,Very High,Advanced,2025-12-14,Canada,-88,22173,2025-09-16 18:10:22.743230,112,2308292.63,20609.76,16609.21,10922,97.52,22173.0,1,1.0,112.0,20609.755624999998
C10900,51,High,Low,Intermediate,2025-12-21,UK,-95,12500,2025-09-16 18:10:22.744248,81,1698994.93,20975.25,16862.17,7853,96.95,12500.0,1,1.0,81.0,20975.246049382717
C10901,46,Low,High,Advanced,2021-07-30,Australia,1510,10281,2025-09-16 18:10:22.744754,79,1572593.36,19906.25,14592.05,8048,101.87,35934.0,9,0.56,0.05231788079470199,19906.245063291142
C10902,26,Medium,Medium,Beginner,2025-10-17,Australia,-30,18698,2025-09-16 18:10:22.745795,96,2229201.59,23220.85,15685.43,10763,112.11,18698.0,1,1.0,96.0,23220.849895833333
C10903,41,Medium,Medium,Intermediate,2024-10-29,UK,323,42806,2025-09-16 18:10:22.745795,107,2333160.39,21805.24,16561.95,10941,102.25,62147.0,5,0.6,0.33126934984520123,21805.23728971963
C10904,26,High,High,Intermediate,2024-11-09,USA,312,10761,2025-09-16 18:10:22.746792,86,2034287.17,23654.5,16229.07,9861,114.66,10761.0,1,1.0,0.27564102564102566,23654.501976744185
C10905,52,Medium,Low,Beginner,2025-05-13,Canada,127,7900,2025-09-16 18:10:22.746792,99,1994276.09,20144.2,16004.62,9391,94.86,7900.0,1,1.0,0.7795275590551181,20144.20292929293
C10906,23,Low,Medium,Beginner,2023-01-24,UK,967,42553,2025-09-16 18:10:22.747789,103,2130986.29,20689.19,16850.82,10205,99.08,59094.0,4,0.75,0.10651499482936919,20689.187281553397
C10907,53,Low,Medium,Beginner,2020-06-19,USA,1916,41370,2025-09-16 18:10:22.747789,84,1807382.14,21516.45,16772.86,8628,102.71,61685.0,8,0.38,0.04384133611691023,21516.454047619045
C10908,41,Low,Medium,Advanced,2025-05-12,Canada,128,29033,2025-09-16 18:10:22.748787,86,1918281.32,22305.6,14855.3,9214,107.14,31263.0,3,0.67,0.671875,22305.59674418605
C10909,42,High,Low,Advanced,2021-04-01,USA,1630,44360,2025-09-16 18:10:22.748787,96,1823942.99,18999.41,13471.57,9338,97.27,81805.0,10,0.6,0.05889570552147239,18999.406145833334
C10910,21,High,High,Advanced,2023-02-26,UK,934,35171,2025-09-16 18:10:22.749783,103,2187988.74,21242.61,16873.64,10256,99.57,52461.0,4,1.0,0.11027837259100642,21242.609126213596
C10911,38,High,Low,Advanced,2020-03-02,USA,2025,34644,2025-09-16 18:10:22.749783,123,2453382.0,19946.2,15512.78,12239,99.5,55627.0,6,0.5,0.06074074074074074,19946.19512195122
C10912,34,High,High,Beginner,2024-04-29,Canada,506,41320,2025-09-16 18:10:22.750781,82,1650545.07,20128.6,14050.19,8053,98.21,66095.0,5,0.8,0.16205533596837945,20128.598414634147
C10913,47,Low,Low,Advanced,2020-12-11,Canada,1741,35742,2025-09-16 18:10:22.750781,98,1820289.22,18574.38,14621.93,8704,88.82,43548.0,5,0.4,0.056289488799540495,18574.37979591837
C10914,20,Low,Medium,Beginner,2022-09-27,UK,1086,13831,2025-09-16 18:10:22.751779,101,2236683.97,22145.39,16213.33,10131,100.31,29716.0,5,0.6,0.09300184162062615,22145.38584158416
C10915,42,Medium,Medium,Intermediate,2023-02-09,UK,951,29899,2025-09-16 18:10:22.751779,104,2058089.18,19789.32,14852.68,9784,94.08,58400.0,10,0.5,0.10935856992639327,19789.319038461537
C10916,69,Low,Low,Intermediate,2020-11-14,Germany,1768,24142,2025-09-16 18:10:22.752776,87,2010831.85,23113.01,15427.32,9542,109.68,70656.0,13,0.54,0.04920814479638009,23113.009770114943
C10917,55,Medium,Medium,Beginner,2023-05-26,Japan,845,9359,2025-09-16 18:10:22.752776,84,1741725.82,20734.83,15208.33,8082,96.21,13427.0,3,0.33,0.09940828402366864,20734.83119047619
C10918,28,Low,High,Intermediate,2025-05-16,UK,124,11875,2025-09-16 18:10:22.753779,95,2224403.48,23414.77,16213.37,10194,107.31,19306.0,3,0.67,0.7661290322580645,23414.77347368421
C10919,21,Medium,Medium,Advanced,2021-11-09,Canada,1408,25446,2025-09-16 18:10:22.754802,100,2302691.14,23026.91,18304.72,9791,97.91,74761.0,15,0.6,0.07102272727272728,23026.9114
C10920,66,Medium,Medium,Advanced,2022-11-26,UK,1026,25851,2025-09-16 18:10:22.754802,113,2350054.79,20796.95,17180.87,10764,95.26,26249.0,2,0.5,0.1101364522417154,20796.945044247786
C10921,45,Low,Medium,Intermediate,2022-06-04,Japan,1201,25988,2025-09-16 18:10:22.755774,90,1835513.56,20394.6,15691.62,8543,94.92,62129.0,13,0.38,0.0749375520399667,20394.595111111114
C10922,67,Medium,High,Advanced,2022-08-11,USA,1133,10738,2025-09-16 18:10:22.755774,101,2225895.34,22038.57,16951.98,10204,101.03,44588.0,11,0.36,0.08914386584289496,22038.567722772277
C10923,54,Medium,Very High,Advanced,2025-11-15,Japan,-59,19647,2025-09-16 18:10:22.756771,100,1967587.9,19675.88,13400.26,10282,102.82,19647.0,1,1.0,100.0,19675.879
C10924,41,Low,Medium,Advanced,2025-09-11,Canada,6,31138,2025-09-16 18:10:22.756771,109,2315098.68,21239.44,16779.9,10743,98.56,31138.0,1,1.0,18.166666666666668,21239.437431192662
C10925,38,Low,Very High,Intermediate,2020-06-18,UK,1917,7188,2025-09-16 18:10:22.757769,78,1680351.09,21542.96,17085.71,8093,103.76,7188.0,1,1.0,0.0406885758998435,21542.962692307694
C10926,64,Medium,High,Advanced,2023-12-14,Australia,643,46313,2025-09-16 18:10:22.757769,95,1729176.79,18201.86,12236.05,9186,96.69,61391.0,4,0.5,0.14774494556765164,18201.860947368423
C10927,45,Low,High,Intermediate,2024-09-18,USA,364,29246,2025-09-16 18:10:22.758766,117,2582885.1,22075.94,18268.95,11687,99.89,41341.0,5,0.4,0.32142857142857145,22075.941025641026
C10928,51,Low,Medium,Advanced,2024-10-30,Canada,322,15681,2025-09-16 18:10:22.758766,98,2090357.16,21330.18,17794.29,9535,97.3,15681.0,1,1.0,0.30434782608695654,21330.175102040816
C10929,27,Low,Low,Intermediate,2021-09-20,USA,1458,41442,2025-09-16 18:10:22.759763,89,1819307.33,20441.66,16569.12,8645,97.13,58294.0,7,0.43,0.061042524005486966,20441.65539325843
C10930,70,Low,Very High,Intermediate,2020-04-25,Germany,1971,30821,2025-09-16 18:10:22.760760,84,1919015.28,22845.42,20435.74,8389,99.87,49915.0,6,0.83,0.0426179604261796,22845.420000000002
C10931,21,Medium,High,Intermediate,2025-04-17,Canada,153,16774,2025-09-16 18:10:22.761464,100,1814827.67,18148.28,14922.49,8874,88.74,18615.0,2,0.5,0.6535947712418301,18148.2767
C10932,57,Medium,High,Intermediate,2021-01-12,UK,1709,12856,2025-09-16 18:10:22.762508,116,2529254.71,21803.92,16615.54,11295,97.37,35703.4,14,0.36,0.06787595084844938,21803.919913793103
C10933,57,High,Low,Beginner,2020-10-23,Japan,1790,16509,2025-09-16 18:10:22.762508,113,2494788.73,22077.78,18846.78,11168,98.83,87956.0,18,0.56,0.06312849162011173,22077.776371681415
C10934,26,Low,Low,Advanced,2024-05-21,Canada,484,21274,2025-09-16 18:10:22.763504,93,1885514.44,20274.35,15554.62,9268,99.66,42587.0,7,0.57,0.1921487603305785,20274.3488172043
C10935,28,Medium,High,Intermediate,2022-11-23,UK,1029,26382,2025-09-16 18:10:22.763504,83,1873040.4,22566.75,15789.07,8979,108.18,34679.0,5,0.2,0.08066083576287658,22566.751807228913
C10936,24,High,Very High,Intermediate,2020-01-18,Australia,2069,9816,2025-09-16 18:10:22.764502,101,2009516.17,19896.2,15081.9,9953,98.54,49315.0,10,0.5,0.04881585306911552,19896.199702970298
C10937,30,Medium,Low,Intermediate,2022-10-13,Canada,1070,22952,2025-09-16 18:10:22.764502,99,1912025.41,19313.39,14767.46,9969,100.7,32724.0,5,0.6,0.09252336448598131,19313.38797979798
C10938,27,Medium,Medium,Beginner,2022-10-01,USA,1082,14219,2025-09-16 18:10:22.765499,98,1978929.18,20193.15,16990.58,9557,97.52,22548.0,3,0.67,0.09057301293900184,20193.154897959183
C10939,19,High,Very High,Intermediate,2021-04-04,Canada,1627,19232,2025-09-16 18:10:22.765499,100,2423637.53,24236.38,16857.59,10986,109.86,62486.0,12,0.33,0.06146281499692686,24236.3753
C10940,35,Low,Very High,Intermediate,2020-07-09,Canada,1896,16379,2025-09-16 18:10:22.766496,104,2127215.63,20454.0,17342.61,10216,98.23,43848.0,7,0.86,0.05485232067510549,20453.996442307693
C10941,35,High,High,Beginner,2020-03-14,Canada,2013,9574,2025-09-16 18:10:22.766496,95,2025284.28,21318.78,17455.61,8957,94.28,82520.0,18,0.5,0.04719324391455539,21318.781894736843
C10942,69,Medium,High,Advanced,2022-03-31,Germany,1266,38696,2025-09-16 18:10:22.767494,82,1650843.62,20132.24,13809.07,8208,100.1,54322.0,5,0.4,0.06477093206951026,20132.239268292684
C10943,50,High,Medium,Beginner,2022-04-10,USA,1256,22013,2025-09-16 18:10:22.768491,96,2060784.92,21466.51,16068.07,9437,98.3,47384.0,9,0.22,0.07643312101910828,21466.509583333333
C10944,23,Low,Medium,Advanced,2025-02-08,Germany,221,42160,2025-09-16 18:10:22.768998,93,2007909.57,21590.43,15074.51,9354,100.58,42160.0,1,1.0,0.42081447963800905,21590.425483870968
C10945,25,Medium,Medium,Beginner,2023-09-26,USA,722,31421,2025-09-16 18:10:22.768998,86,1801100.03,20943.02,15440.66,8802,102.35,51410.0,6,0.67,0.11911357340720222,20943.023604651164
C10946,61,Low,Very High,Advanced,2021-08-01,UK,1508,23943,2025-09-16 18:10:22.770000,108,2408779.55,22303.51,16184.24,11159,103.32,48486.0,8,0.38,0.07161803713527852,22303.51435185185
C10947,52,Medium,High,Advanced,2024-01-11,Germany,615,6283,2025-09-16 18:10:22.770000,107,2147777.82,20072.69,14892.44,10403,97.22,10805.0,2,1.0,0.17398373983739837,20072.689906542055
C10948,27,High,Very High,Advanced,2023-10-04,UK,714,23457,2025-09-16 18:10:22.770997,108,2368869.5,21933.98,16682.86,11302,104.65,23457.0,1,1.0,0.15126050420168066,21933.97685185185
C10949,45,Low,Medium,Advanced,2023-03-21,Germany,911,49704,2025-09-16 18:10:22.770997,105,2266154.18,21582.42,17791.15,10623,101.17,84852.0,8,0.75,0.11525795828759605,21582.420761904763
C10950,59,Medium,Low,Beginner,2021-07-29,USA,1511,10486,2025-09-16 18:10:22.771995,96,2294226.92,23898.2,17758.26,10129,105.51,37480.0,10,0.5,0.06353408338848444,23898.197083333333
C10951,60,Low,Medium,Intermediate,2024-10-23,Japan,329,46061,2025-09-16 18:10:22.771995,104,2423365.58,23301.59,16678.54,11079,106.53,49788.0,3,0.33,0.3161094224924012,23301.592115384618
C10952,57,Low,High,Advanced,2022-01-27,UK,1329,9432,2025-09-16 18:10:22.772993,104,2328664.12,22391.0,15957.42,10797,103.82,47613.0,12,0.42,0.0782543265613243,22391.001153846155
C10953,51,Medium,Medium,Intermediate,2024-05-27,Germany,478,27543,2025-09-16 18:10:22.772993,93,1991969.89,21419.03,17115.33,9443,101.54,38336.0,4,0.75,0.19456066945606695,21419.031075268816
C10954,42,High,Medium,Advanced,2020-05-04,UK,1962,29612,2025-09-16 18:10:22.773990,107,2200640.67,20566.74,15042.62,10417,97.36,82565.0,13,0.62,0.0545361875637105,20566.73523364486
C10955,40,Low,High,Intermediate,2022-11-15,Germany,1037,11800,2025-09-16 18:10:22.774987,106,2075263.36,19577.96,14928.34,10495,99.01,25343.0,4,1.0,0.10221793635486982,19577.956226415095
C10956,31,Low,Medium,Intermediate,2023-11-23,USA,664,25935,2025-09-16 18:10:22.774987,94,2069493.53,22015.89,15123.71,9964,106.0,48757.0,5,0.6,0.14156626506024098,22015.888617021275
C10957,66,High,High,Intermediate,2022-05-17,Canada,1219,18420,2025-09-16 18:10:22.775984,98,2256609.4,23026.63,16855.72,10305,105.15,51242.0,10,0.6,0.08039376538146022,23026.626530612244
C10958,45,Low,Low,Intermediate,2024-12-14,USA,277,9814,2025-09-16 18:10:22.775984,107,2132592.58,19930.77,14704.43,10386,97.07,18156.0,2,1.0,0.3862815884476534,19930.771775700934
C10959,33,Medium,High,Beginner,2020-05-08,Canada,1958,45553,2025-09-16 18:10:22.777780,95,2021628.37,21280.3,17281.43,9342,98.34,74877.0,11,0.45,0.04851889683350358,21280.29863157895
C10960,60,Medium,Medium,Advanced,2022-03-14,Germany,1283,31569,2025-09-16 18:10:22.778105,113,2516777.28,22272.37,18146.69,11284,99.86,33721.0,4,0.25,0.08807482462977397,22272.365309734512
C10961,70,High,Low,Advanced,2023-09-17,Japan,731,42121,2025-09-16 18:10:22.779140,93,2141983.68,23032.08,16841.7,9613,103.37,46448.0,2,0.5,0.12722298221614228,23032.082580645165
C10962,66,High,Medium,Beginner,2023-06-07,USA,833,29844,2025-09-16 18:10:22.779140,81,1787587.01,22068.98,16380.36,8432,104.1,60174.0,6,0.67,0.09723889555822329,22068.975432098767
C10963,51,Low,High,Beginner,2023-08-27,Canada,752,45834,2025-09-16 18:10:22.780137,98,2078258.86,21206.72,17559.3,9990,101.94,45834.0,1,1.0,0.13031914893617022,21206.72306122449
C10964,24,Medium,Very High,Intermediate,2025-03-29,Australia,172,19272,2025-09-16 18:10:22.780137,97,2298588.83,23696.79,16035.9,9920,102.27,19272.0,1,1.0,0.563953488372093,23696.79206185567
C10965,69,Medium,Medium,Beginner,2023-10-05,Japan,713,27663,2025-09-16 18:10:22.780137,102,2273623.22,22290.42,16159.22,10564,103.57,47908.0,5,0.8,0.14305750350631136,22290.423725490196
C10966,21,Low,Low,Advanced,2024-02-10,USA,585,41310,2025-09-16 18:10:22.781134,99,2167823.59,21897.21,15401.97,10563,106.7,58205.0,6,0.33,0.16923076923076924,21897.20797979798
C10967,50,Low,Medium,Intermediate,2024-05-04,Japan,501,47997,2025-09-16 18:10:22.782131,95,2059887.05,21683.02,16349.79,9983,105.08,53517.0,2,1.0,0.18962075848303392,21683.02157894737
C10968,57,High,Low,Intermediate,2025-07-26,Australia,53,34273,2025-09-16 18:10:22.782131,97,2319423.78,23911.59,19371.73,10233,105.49,34273.0,1,1.0,1.830188679245283,23911.58536082474
C10969,50,Low,Medium,Intermediate,2022-10-14,USA,1069,20245,2025-09-16 18:10:22.783129,110,2447229.71,22247.54,15763.24,11170,101.55,20245.0,1,1.0,0.1028999064546305,22247.542818181817
C10970,70,High,Low,Intermediate,2022-05-01,UK,1235,38965,2025-09-16 18:10:22.783129,101,2170801.18,21493.08,16330.55,10450,103.47,61862.0,6,0.83,0.08178137651821862,21493.08099009901
C10971,65,Medium,Medium,Advanced,2022-10-04,USA,1079,32229,2025-09-16 18:10:22.784126,94,2123335.63,22588.68,17661.0,9808,104.34,52703.0,8,0.75,0.0871177015755329,22588.676914893615
C10972,63,High,Medium,Intermediate,2023-07-27,Japan,783,13521,2025-09-16 18:10:22.784126,100,2274332.37,22743.32,16869.1,10580,105.8,22484.0,5,0.6,0.1277139208173691,22743.3237
C10973,21,Medium,Very High,Beginner,2024-06-16,Australia,458,26553,2025-09-16 18:10:22.785124,98,2074638.01,21169.78,14929.7,10653,108.7,31636.0,3,0.33,0.21397379912663755,21169.7756122449
C10974,35,High,Low,Intermediate,2025-04-28,USA,142,7496,2025-09-16 18:10:22.785124,102,2124311.06,20826.58,16647.2,10380,101.76,7496.0,1,1.0,0.7183098591549296,20826.579019607845
C10975,51,High,Low,Beginner,2024-05-18,Australia,487,20164,2025-09-16 18:10:22.786120,112,2398865.32,21418.44,17661.08,10605,94.69,20164.0,1,1.0,0.2299794661190965,21418.440357142856
C10976,42,Low,High,Beginner,2024-08-09,USA,404,43455,2025-09-16 18:10:22.786120,102,2508198.93,24590.19,18653.72,10459,102.54,43455.0,1,1.0,0.2524752475247525,24590.185588235297
C10977,61,High,High,Advanced,2025-07-24,USA,55,43454,2025-09-16 18:10:22.787154,80,1649220.46,20615.26,15224.63,7703,96.29,43454.0,1,1.0,1.4545454545454546,20615.25575
C10978,64,Low,Low,Intermediate,2020-01-01,UK,2086,21188,2025-09-16 18:10:22.787154,85,1745237.7,20532.21,16995.06,8406,98.89,76441.0,19,0.37,0.04074784276126558,20532.208235294118
C10979,64,Low,Very High,Beginner,2023-12-03,Canada,654,6756,2025-09-16 18:10:22.788150,98,2144677.0,21884.46,14449.24,10396,106.08,36583.0,10,0.6,0.14984709480122324,21884.45918367347
C10980,33,Medium,Low,Beginner,2024-02-04,USA,591,47706,2025-09-16 18:10:22.788150,119,2554748.6,21468.48,16606.76,11918,100.15,47706.0,1,1.0,0.20135363790186125,21468.475630252102
C10981,28,High,Medium,Beginner,2020-02-16,Canada,2040,49652,2025-09-16 18:10:22.789152,89,1815913.07,20403.52,14910.22,9333,104.87,64071.0,5,0.6,0.043627450980392155,20403.517640449438
C10982,67,Medium,Low,Intermediate,2024-06-24,USA,450,19772,2025-09-16 18:10:22.789152,114,2202472.01,19319.93,15748.25,10884,95.47,24541.0,2,0.5,0.25333333333333335,19319.9299122807
C10983,70,High,High,Advanced,2024-04-13,Germany,522,24644,2025-09-16 18:10:22.790151,115,2680413.36,23307.94,18490.06,11907,103.54,32427.0,3,1.0,0.22030651340996169,23307.942260869564
C10984,23,Medium,High,Beginner,2024-11-16,USA,305,27091,2025-09-16 18:10:22.790151,124,2307056.74,18605.3,14056.63,11143,89.86,27091.0,1,1.0,0.4065573770491803,18605.29629032258
C10985,58,Medium,Medium,Intermediate,2025-08-20,Japan,28,36340,2025-09-16 18:10:22.791151,103,2310784.9,22434.8,17724.06,10598,102.89,36340.0,1,1.0,3.6785714285714284,22434.804854368933
C10986,56,Medium,High,Intermediate,2021-06-09,Canada,1561,40284,2025-09-16 18:10:22.791151,122,3226368.89,26445.65,18167.35,14019,114.91,85767.0,11,0.55,0.07815502882767457,26445.646639344264
C10987,29,Low,High,Advanced,2022-07-21,Australia,1154,8278,2025-09-16 18:10:22.792146,112,2349528.16,20977.93,17558.08,10919,97.49,40906.0,10,0.8,0.09705372616984402,20977.93
C10988,46,High,Medium,Intermediate,2025-08-01,Japan,47,8071,2025-09-16 18:10:22.792146,91,1928057.89,21187.45,14569.94,9382,103.1,8071.0,1,1.0,1.9361702127659575,21187.44934065934
C10989,48,Medium,Very High,Beginner,2023-02-21,Germany,939,20424,2025-09-16 18:10:22.793141,113,2479382.18,21941.44,18325.21,11288,99.89,46531.0,8,0.38,0.12034078807241747,21941.43522123894
C10990,63,Low,Low,Intermediate,2021-03-20,Germany,1642,25234,2025-09-16 18:10:22.793141,106,2293159.28,21633.58,15358.99,10860,102.45,29926.0,2,0.5,0.06455542021924482,21633.578113207546
C10991,50,High,High,Advanced,2021-01-23,UK,1698,38252,2025-09-16 18:10:22.795132,101,2013526.83,19935.91,12644.97,10373,102.7,51306.0,4,1.0,0.059481743227326266,19935.90920792079
C10992,40,Medium,Medium,Advanced,2020-11-15,Germany,1767,6091,2025-09-16 18:10:22.795132,96,1989927.3,20728.41,17033.93,8955,93.28,44910.0,15,0.4,0.05432937181663837,20728.409375
C10993,25,Low,High,Intermediate,2023-07-31,Canada,779,27547,2025-09-16 18:10:22.796129,114,2477937.2,21736.29,15807.55,11411,100.1,47216.0,6,0.67,0.14634146341463414,21736.29122807018
C10994,34,Medium,Medium,Intermediate,2022-10-12,Germany,1071,41948,2025-09-16 18:10:22.796129,102,2200588.9,21574.4,16175.11,10366,101.63,41948.0,1,1.0,0.09523809523809523,21574.400980392154
C10995,59,High,Medium,Intermediate,2022-09-20,Japan,1093,7270,2025-09-16 18:10:22.797127,100,2338114.39,23381.14,17317.24,10557,105.57,7270.0,1,1.0,0.09149130832570906,23381.143900000003
C10996,31,Medium,Medium,Intermediate,2020-03-03,UK,2024,29619,2025-09-16 18:10:22.797127,102,2490578.85,24417.44,19656.33,10479,102.74,41781.0,4,0.5,0.05039525691699605,24417.439705882352
C10997,45,Low,Very High,Beginner,2022-09-24,Canada,1089,34519,2025-09-16 18:10:22.798124,103,2010217.29,19516.67,14999.11,9865,95.78,42118.0,3,0.67,0.0945821854912764,19516.672718446604
C10998,56,High,Very High,Advanced,2023-11-13,Australia,674,23870,2025-09-16 18:10:22.798124,92,1947466.16,21168.11,15021.07,9136,99.3,23870.0,1,1.0,0.13649851632047477,21168.110434782608
C10999,52,Low,Low,Beginner,2025-01-20,Germany,240,36091,2025-09-16 18:10:22.799121,98,2047414.08,20891.98,14980.84,10616,108.33,36091.0,1,1.0,0.4083333333333333,20891.980408163265
